"veh_value","exposure","veh_body","veh_age","gender","area","agecat"
0.98,0.5585215606,"SEDAN","4","M","C","3"
2.47,0.6351813826,"STNWG","3","M","E","2"
1.7,0.8898015058,"TRUCK","3","F","B","2"
3.14,0.1943874059,"STNWG","3","M","C","4"
4.56,0.3230663929,"STNWG","1","F","C","3"
1,0.3285420945,"HBACK","3","M","B","4"
1.31,0.2737850787,"HDTOP","4","M","F","5"
1.27,0.2655715263,"UTE","3","M","C","5"
1.44,0.2409308693,"TRUCK","4","M","D","2"
0.7,0.9993155373,"STNWG","4","M","A","1"
2.29,0.2327173169,"SEDAN","1","F","A","6"
2.48,0.5229295003,"SEDAN","2","M","D","5"
0.42,0.977412731,"SEDAN","4","M","A","4"
1.74,0.0848733744,"HBACK","2","F","C","2"
1.53,0.2683093771,"STNWG","4","M","F","2"
3.34,0.4490075291,"SEDAN","1","F","C","4"
1.87,0.1040383299,"STNWG","3","F","C","5"
0.38,0.6461327858,"SEDAN","4","F","A","3"
3.04,0.5886379192,"STNWG","3","F","D","3"
4.7,0.0410677618,"STNWG","3","F","D","2"
0.23,0.5475701574,"HBACK","4","F","B","2"
1.03,0.34770705,"SEDAN","3","M","E","2"
0.76,0.7885010267,"PANVN","4","F","A","4"
0.91,0.3394934976,"STNWG","3","F","B","1"
1.76,0.5941136208,"HDTOP","3","M","A","3"
1.14,0.605065024,"SEDAN","3","F","D","4"
0.77,0.6707734428,"HBACK","3","F","A","1"
1.77,0.8843258042,"HDTOP","3","M","C","6"
1.59,0.3258042437,"SEDAN","1","M","D","6"
3.4,0.2902121834,"STNWG","2","F","D","5"
0.64,0.2628336756,"SEDAN","4","M","C","1"
1.22,0.3586584531,"HDTOP","4","F","D","2"
2.14,0.6516084873,"SEDAN","2","F","C","4"
1.07,0.0246406571,"HDTOP","4","M","F","2"
2.99,0.8432580424,"UTE","1","F","D","5"
1.35,0.5229295003,"SEDAN","3","F","E","5"
1.38,0.4216290212,"SEDAN","3","F","C","4"
2.18,0.4134154689,"SEDAN","2","M","C","5"
1.46,0.0438056126,"HBACK","2","F","B","1"
6.69,0.8651608487,"STNWG","1","F","B","5"
1.74,0.8596851472,"HBACK","2","M","B","3"
1.05,0.8569472964,"HBACK","4","F","C","2"
2.26,0.2491444216,"SEDAN","2","F","A","1"
0.39,0.2518822724,"HBACK","4","F","B","4"
1.72,0.0684462697,"STNWG","3","M","F","3"
1.79,0.7008898015,"PANVN","3","F","D","3"
2.97,0.3066392882,"MIBUS","3","M","A","1"
1.4,0.9171800137,"SEDAN","3","F","C","3"
1.73,0.8405201916,"HBACK","2","F","A","3"
1.12,0.34770705,"HBACK","3","F","B","4"
2.02,0.9691991786,"HBACK","1","M","A","4"
1.02,0.5859000684,"HBACK","2","M","A","4"
1.04,0.2847364819,"SEDAN","3","F","A","2"
1.1,0.6543463381,"SEDAN","3","M","C","3"
2.47,0.334017796,"SEDAN","1","M","C","3"
1.45,0.6187542779,"SEDAN","3","M","B","5"
0.85,0.0219028063,"HBACK","4","F","B","1"
0.56,0.6872005476,"SEDAN","4","M","D","6"
0.84,0.3504449008,"HBACK","3","F","A","2"
1.27,0.6379192334,"HBACK","1","F","C","2"
2.4,0.128678987,"STNWG","3","F","F","2"
1.05,0.4325804244,"SEDAN","4","M","C","4"
1.51,0.0657084189,"HBACK","1","F","B","1"
1.88,0.1314168378,"SEDAN","1","M","B","2"
1.45,0.4462696783,"HBACK","2","F","B","5"
4.04,0.7994524298,"STNWG","2","F","B","4"
1.3,0.1040383299,"HBACK","2","F","A","2"
1.6835,0.9993155373,"HBACK","1","M","C","6"
2.38,0.501026694,"HBACK","3","F","D","2"
4.45,0.4900752909,"TRUCK","1","M","F","3"
1.72,0.8761122519,"UTE","2","M","B","3"
3.414,0.7310061602,"TRUCK","1","M","D","2"
4.08,0.5475701574,"STNWG","1","F","C","2"
1.39,0.4845995893,"SEDAN","3","M","B","6"
0.87,0.9445585216,"TRUCK","4","M","C","4"
1.4,0.0821355236,"SEDAN","2","F","A","5"
0.84,0.6242299795,"HBACK","3","F","B","5"
0.44,0.8158795346,"HBACK","4","F","A","5"
1.35,0.5174537988,"HBACK","1","F","B","4"
0.5,0.8542094456,"HBACK","4","F","B","2"
4.369,0.4517453799,"PANVN","1","M","C","4"
3.75,0.7912388775,"HDTOP","2","M","A","1"
0.97,0.8268309377,"SEDAN","3","F","E","5"
1.38,0.5941136208,"STNWG","3","M","A","6"
4.58,0.257357974,"STNWG","1","M","D","2"
0.38,0.7748117728,"HBACK","4","F","C","5"
1.18,0.8624229979,"HDTOP","4","M","E","2"
0.57,0.7775496235,"SEDAN","4","M","A","2"
2.39,0.5037645448,"STNWG","3","M","A","2"
2.86,0.3148528405,"STNWG","1","F","D","6"
1.99,0.5694729637,"HDTOP","3","F","A","2"
1.35,0.3203285421,"HBACK","1","F","B","3"
1.21,0.3093771389,"UTE","4","M","C","3"
0.39,0.8925393566,"SEDAN","4","F","C","3"
2.18,0.4490075291,"SEDAN","1","F","C","5"
1.03,0.2546201232,"SEDAN","3","M","A","2"
3.45,0.772073922,"STNWG","2","F","C","2"
0,0.9993155373,"STNWG","4","F","F","4"
3.66,0.5256673511,"STNWG","3","M","C","3"
1.47,0.2080766598,"STNWG","3","F","A","3"
2.01,0.5968514716,"SEDAN","2","F","A","2"
2.9,0.0492813142,"STNWG","1","F","B","3"
3.3,0.8240930869,"STNWG","1","F","A","3"
2.38,0.0739219713,"STNWG","3","F","C","3"
1.28,0.4681724846,"HBACK","2","M","B","5"
2.13,0.2162902122,"STNWG","4","F","F","4"
1.05,0.8815879535,"HBACK","2","F","C","4"
1.28,0.7501711157,"STNWG","4","F","F","2"
1.2,0.6680355921,"UTE","4","M","B","6"
1.3,0.9993155373,"STNWG","4","F","C","4"
0.96,0.4681724846,"SEDAN","3","F","C","2"
4.45,0.772073922,"STNWG","1","F","E","3"
2.79,0.5859000684,"STNWG","2","M","B","3"
4.8,0.1587953457,"STNWG","2","M","A","2"
0.54,0.7748117728,"HBACK","4","F","A","4"
3.4,0.5284052019,"STNWG","2","M","F","2"
1.53,0.6899383984,"HBACK","2","F","B","2"
5.236,0.7310061602,"STNWG","1","F","D","3"
0.85,0.2135523614,"SEDAN","3","F","C","5"
0.72,0.052019165,"HBACK","4","F","D","5"
1.87,0.0629705681,"HBACK","2","M","F","2"
1.55,0.6160164271,"HBACK","2","F","D","5"
1.3,0.5366187543,"HBACK","2","F","C","1"
3.62,0.2162902122,"STNWG","2","F","B","2"
1.74,0.9144421629,"HBACK","2","M","A","3"
4.6,0.1587953457,"STNWG","1","M","F","2"
2.4,0.9144421629,"STNWG","4","M","B","4"
2.77,0.3449691992,"STNWG","2","M","A","4"
0.56,0.2436687201,"HBACK","4","M","A","5"
1.23,0.9993155373,"MIBUS","4","F","C","2"
1.52,0.1040383299,"HDTOP","3","F","A","3"
2.22,0.7556468172,"SEDAN","1","F","A","5"
1.73,0.0301163587,"SEDAN","2","F","C","6"
1.99,0.1916495551,"STNWG","4","M","A","1"
2.1,0.4900752909,"HDTOP","3","M","C","1"
1.399,0.9144421629,"HBACK","1","M","A","3"
1.5,0.5749486653,"UTE","3","F","C","5"
1.35,0.8021902806,"SEDAN","3","M","C","6"
2.64,0.0027378508,"SEDAN","1","M","D","4"
2.27,0.1587953457,"SEDAN","1","M","C","3"
1.33,0.7857631759,"SEDAN","3","F","A","2"
1.37,0.810403833,"HBACK","2","F","C","5"
2.83,0.9308692676,"STNWG","1","F","E","6"
1.9,0.476386037,"HBACK","1","M","C","4"
0.71,0.4271047228,"SEDAN","4","F","B","3"
3.26,0.4435318275,"UTE","2","M","B","5"
2,0.7912388775,"SEDAN","2","M","C","3"
2.79,0.9993155373,"HDTOP","3","M","D","6"
1.36,0.1642710472,"HBACK","2","M","E","2"
3.31,0.553045859,"SEDAN","1","F","B","3"
1.18,0.4134154689,"STNWG","4","M","F","3"
1.6,0.334017796,"SEDAN","2","F","C","2"
0.92,0.0054757016,"HBACK","3","F","B","4"
1.92,0.9828884326,"SEDAN","2","F","C","5"
0.85,0.2683093771,"HBACK","3","F","A","2"
2.23,0.4134154689,"STNWG","3","M","F","3"
1.57,0.5037645448,"HDTOP","4","M","C","2"
2.58,0.4791238877,"TRUCK","3","M","C","4"
4.33,0.2327173169,"STNWG","1","F","F","3"
0.96,0.7529089665,"SEDAN","4","F","C","4"
2.78,0.9171800137,"STNWG","3","F","F","2"
1.42,0.2299794661,"HBACK","1","F","C","2"
2.44,0.8843258042,"SEDAN","1","M","A","6"
1.4,0.7474332649,"SEDAN","3","F","E","6"
0.83,0.9199178645,"STNWG","4","M","C","5"
2.49,0.424366872,"SEDAN","1","M","A","3"
0.8,0.1697467488,"HBACK","3","M","C","3"
0.98,0.0054757016,"SEDAN","3","F","A","6"
1.37,0.4435318275,"HBACK","1","F","A","4"
3.78,0.8158795346,"STNWG","1","F","D","2"
5.69,0.8021902806,"STNWG","2","F","D","5"
1.31,0.2026009582,"MIBUS","4","M","B","3"
1.57,0.7830253251,"HBACK","2","F","B","4"
2.14,0.0793976728,"STNWG","2","M","C","4"
2.9,0.7337440109,"SEDAN","1","M","D","6"
3.25,0.205338809,"UTE","2","M","E","2"
1.36,0.2518822724,"SEDAN","2","F","B","3"
1.87,0.4106776181,"SEDAN","1","M","C","5"
1.96,0.1834360027,"SEDAN","2","M","C","4"
1.29,0.5722108145,"HBACK","2","F","C","2"
2.34,0.772073922,"MIBUS","4","F","E","4"
0.76,0.6543463381,"HBACK","3","F","C","3"
1.59,0.0602327173,"STNWG","4","F","E","4"
4.7,0.8240930869,"STNWG","1","F","B","3"
1.44,0.3641341547,"SEDAN","2","F","A","6"
3.81,0.1013004791,"UTE","1","F","A","3"
1.32,0.5092402464,"SEDAN","3","F","B","2"
2.08,0.8186173853,"SEDAN","1","F","C","2"
0.81,0.1724845996,"HBACK","3","F","A","5"
1.65,0.720054757,"HBACK","3","F","D","2"
0.44,0.2546201232,"HBACK","4","F","B","4"
1.56,0.1971252567,"HBACK","1","F","D","4"
1.69,0.681724846,"STNWG","3","F","A","3"
0.68,0.2737850787,"STNWG","4","F","A","4"
3.63,0.59137577,"UTE","2","M","E","3"
1.38,0.34770705,"STNWG","4","M","E","1"
3.65,0.7994524298,"MCARA","2","M","A","3"
0.97,0.4900752909,"SEDAN","3","F","A","4"
1.03,0.5475701574,"HBACK","2","F","F","4"
1.16,0.8131416838,"SEDAN","3","F","C","6"
1.63,0.5420944559,"HBACK","1","F","C","2"
1.86,0.0438056126,"SEDAN","1","M","A","6"
0.66,0.3066392882,"HBACK","4","F","C","5"
0.86,0.0958247775,"SEDAN","4","F","C","4"
1.26,0.9993155373,"HBACK","2","F","C","6"
0.71,0.4216290212,"HBACK","3","F","A","2"
0.6,0.1752224504,"SEDAN","4","F","C","4"
1.3,0.6680355921,"HBACK","1","F","C","4"
0.44,0.8624229979,"SEDAN","4","M","A","4"
1.25,0.1259411362,"UTE","4","F","F","2"
1.27,0.5037645448,"SEDAN","3","M","C","5"
2.56,0.4271047228,"STNWG","2","M","A","6"
0.83,0.2436687201,"COUPE","4","F","D","5"
1.76,0.1943874059,"SEDAN","1","F","A","5"
0.44,0.6461327858,"SEDAN","4","M","B","1"
0.61,0.9993155373,"PANVN","4","M","C","2"
1.75,0.4517453799,"SEDAN","2","F","B","6"
3.29,0.2026009582,"SEDAN","1","F","C","3"
0.97,0.462696783,"SEDAN","3","F","A","2"
0.44,0.7912388775,"STNWG","4","M","C","3"
1.41,0.5941136208,"SEDAN","2","M","C","4"
0.66,0.6680355921,"COUPE","4","M","A","4"
0.5,0.5448323066,"HBACK","4","F","B","2"
1.45,0.2272416153,"SEDAN","3","F","A","1"
1.45,0.4325804244,"SEDAN","3","M","A","4"
2.14,0.7419575633,"SEDAN","2","M","A","4"
0.5,0.2299794661,"STNWG","4","F","E","2"
1.8,0.7337440109,"SEDAN","2","M","C","5"
2.58,0.9993155373,"HDTOP","1","F","F","5"
2.27,0.2491444216,"SEDAN","1","M","A","4"
0.44,0.3422313484,"HBACK","4","F","A","5"
2.88,0.3504449008,"SEDAN","2","F","B","4"
1.79,0.925393566,"STNWG","4","F","C","3"
2.41,0.7501711157,"HBACK","1","F","B","3"
2.31,0.5119780972,"STNWG","4","M","C","4"
0.29,0.2737850787,"SEDAN","4","M","A","4"
2.105,0.3969883641,"UTE","1","M","C","5"
0.65,0.2874743326,"UTE","4","M","C","1"
1.5,0.2162902122,"SEDAN","3","F","A","5"
1.17,0.0164271047,"HBACK","3","F","C","4"
1.06,0.052019165,"SEDAN","4","F","B","5"
2.15,0.6954140999,"SEDAN","2","F","A","2"
1.48,0.1533196441,"HBACK","1","F","C","4"
3.01,0.5694729637,"STNWG","3","M","A","3"
1.5,0.6160164271,"HBACK","2","F","B","1"
1.75,0.2381930185,"STNWG","4","M","F","2"
1.5,0.7556468172,"HDTOP","4","M","B","4"
1.8,0.0027378508,"SEDAN","2","M","A","6"
1.62,0.4435318275,"HBACK","1","M","A","1"
1.51,0.7145790554,"STNWG","4","F","C","3"
0.7,0.9801505818,"STNWG","4","M","C","4"
1.76,0.1396303901,"HBACK","2","F","D","2"
2.66,0.9993155373,"SEDAN","1","F","D","5"
2.01,0.5968514716,"HBACK","1","M","C","3"
0.82,0.3203285421,"SEDAN","3","F","C","2"
1.49,0.501026694,"HBACK","2","F","A","1"
1.98,0.0027378508,"SEDAN","1","F","C","4"
0.74,0.4106776181,"SEDAN","4","M","B","4"
1.5,0.8432580424,"HBACK","1","F","D","1"
0.76,0.8925393566,"STNWG","4","M","A","4"
1.36,0.1341546886,"SEDAN","3","M","B","2"
1.12,0.3039014374,"HBACK","3","F","A","6"
0.37,0.3258042437,"SEDAN","4","M","B","5"
1.32,0.0164271047,"SEDAN","2","F","C","6"
2.13,0.3942505133,"SEDAN","2","F","C","6"
1.45,0.3230663929,"TRUCK","4","M","E","2"
0.34,0.0602327173,"HBACK","4","F","A","4"
0.59,0.1889117043,"SEDAN","4","M","A","4"
2.29,0.2491444216,"SEDAN","1","M","A","2"
1.93,0.0793976728,"HDTOP","4","F","D","1"
5.69,0.7802874743,"STNWG","2","F","A","3"
0.98,0.1998631075,"UTE","4","M","D","3"
3.949,0.4709103354,"TRUCK","1","F","D","1"
3.83,0.7501711157,"STNWG","2","F","F","3"
1.17,0.0273785079,"HBACK","3","F","C","6"
1.15,0.1724845996,"HBACK","2","F","C","2"
1.93,0.7173169062,"SEDAN","3","M","C","6"
1.47,0.5941136208,"SEDAN","3","F","C","1"
1.84,0.3175906913,"SEDAN","2","M","B","6"
0.95,0.7364818617,"SEDAN","4","F","E","4"
0.57,0.9418206708,"PANVN","4","M","B","1"
1.3,0.0219028063,"HBACK","3","M","A","3"
0.99,0.9719370294,"HBACK","4","M","C","4"
1.79,0.6242299795,"STNWG","4","M","A","2"
1.57,0.4298425736,"HBACK","1","F","B","5"
1.69,0.2299794661,"SEDAN","1","F","B","3"
1.38,0.3750855578,"UTE","3","M","B","4"
3.67,0.643394935,"STNWG","2","F","C","4"
1.32,0.9965776865,"HBACK","2","F","D","3"
1.86,0.8158795346,"HBACK","3","M","B","4"
4.63,0.3258042437,"STNWG","2","F","D","4"
0.86,0.9363449692,"SEDAN","4","F","A","3"
0.77,0.643394935,"HBACK","3","F","C","4"
1.5,0.0027378508,"UTE","4","M","C","2"
1.17,0.295687885,"SEDAN","3","F","A","6"
0.76,0.9719370294,"HBACK","4","F","B","4"
0.75,0.2080766598,"TRUCK","3","M","A","1"
1.22,0.0684462697,"STNWG","4","M","C","1"
4.56,0.3394934976,"STNWG","1","M","A","4"
2.23,0.5749486653,"STNWG","4","M","B","4"
1.36,0.5311430527,"STNWG","4","M","A","5"
2.55,0.4462696783,"STNWG","3","M","C","4"
2.48,0.7392197125,"STNWG","2","M","C","3"
0.93,0.8021902806,"HBACK","3","F","B","1"
2.05,0.0027378508,"SEDAN","1","M","D","2"
1.61,0.4544832307,"HBACK","1","F","B","4"
4.45,0.9637234771,"STNWG","1","M","A","4"
1.56,0.9993155373,"SEDAN","1","M","B","2"
2.98,0.0958247775,"STNWG","1","F","B","3"
0.89,0.6488706365,"HBACK","3","F","B","4"
2.39,0.9993155373,"PANVN","3","F","A","4"
2.66,0.6844626968,"STNWG","3","F","B","4"
0.95,0.93908282,"SEDAN","4","F","C","5"
0.73,0.7063655031,"MIBUS","4","F","C","3"
0.96,0.6214921287,"HBACK","3","F","E","3"
2.88,0.9117043121,"HDTOP","2","F","D","4"
0.89,0.7748117728,"SEDAN","4","F","B","5"
1.57,0.8350444901,"HBACK","2","F","B","5"
2.02,0.257357974,"TRUCK","2","M","E","1"
2.03,0.3586584531,"SEDAN","2","F","C","3"
3.56,0.0027378508,"STNWG","2","F","A","3"
0.39,0.6844626968,"SEDAN","4","M","B","4"
1.53,0.6488706365,"SEDAN","3","M","C","4"
1.42,0.5667351129,"HBACK","3","F","A","5"
2.13,0.4380561259,"STNWG","3","F","E","4"
1.75,0.6324435318,"SEDAN","2","M","C","2"
0.93,0.0109514031,"HBACK","2","F","D","6"
3.59,0.0301163587,"STNWG","2","F","B","4"
1.39,0.0602327173,"HBACK","1","M","A","6"
1.35,0.4188911704,"STNWG","4","M","E","5"
1.19,0.9144421629,"UTE","3","M","B","5"
1.23,0.8980150582,"HBACK","2","M","C","3"
1,0.3559206023,"HBACK","3","M","C","3"
0.88,0.5119780972,"HBACK","3","F","C","4"
1.35,0.8569472964,"TRUCK","3","M","D","2"
2.06,0.7446954141,"UTE","2","F","B","4"
1.54,0.372347707,"SEDAN","2","M","B","5"
1.68,0.9883641342,"SEDAN","2","F","A","5"
1.04,0.7173169062,"HBACK","2","F","C","4"
2.93,0.1149897331,"STNWG","3","F","A","2"
1.64,0.6023271732,"SEDAN","3","M","B","3"
0.37,0.9582477755,"SEDAN","4","M","C","2"
1.31,0.2491444216,"COUPE","3","F","A","4"
1.5,0.7994524298,"UTE","4","M","D","3"
1.02,0.2217659138,"HBACK","4","F","A","4"
2.98,0.424366872,"STNWG","1","F","D","2"
0.46,0.34770705,"HBACK","4","F","B","2"
0.74,0.1806981519,"HBACK","4","M","D","3"
1.22,0.9993155373,"HBACK","3","M","A","2"
1.08,0.59137577,"SEDAN","3","M","B","4"
0.73,0.9336071184,"SEDAN","4","M","B","5"
0.74,0.3997262149,"HBACK","4","F","B","5"
2.66,0.4407939767,"SEDAN","1","F","A","5"
0.76,0.7337440109,"HBACK","3","F","F","3"
1.77,0.7145790554,"SEDAN","2","F","B","3"
0.68,0.4325804244,"HBACK","4","F","E","3"
1.65,0.6160164271,"SEDAN","3","F","B","4"
1.8353,0.6324435318,"HBACK","1","F","E","3"
1.06,0.1177275838,"SEDAN","3","F","C","4"
1.11,0.1040383299,"STNWG","3","M","D","5"
1.03,0.8678986995,"HBACK","3","F","B","2"
1.47,0.5256673511,"SEDAN","3","F","A","1"
1.13,0.372347707,"SEDAN","3","F","A","6"
1.61,0.3312799452,"SEDAN","3","M","B","4"
2.9,0.1889117043,"TRUCK","1","F","F","4"
2.01,0.0492813142,"STNWG","3","M","B","5"
0.99,0.6132785763,"UTE","3","M","D","6"
0.77,0.9856262834,"HBACK","3","F","C","3"
1.26,0.3504449008,"HBACK","2","F","C","3"
1.83,0.2217659138,"HDTOP","3","M","A","3"
1.89,0.7337440109,"SEDAN","3","F","C","3"
1.35,0.0410677618,"HBACK","3","M","A","2"
2.41,0.2026009582,"STNWG","2","M","C","2"
1.21,0.3750855578,"SEDAN","3","F","A","2"
2.79,0.8323066393,"COUPE","2","M","C","2"
1.5,0.7501711157,"HBACK","3","F","A","4"
0.85,0.7830253251,"SEDAN","4","F","B","3"
3.77,0.2600958248,"STNWG","2","M","D","3"
1.38,0.2710472279,"SEDAN","3","F","C","4"
0.53,0.5749486653,"SEDAN","4","F","A","6"
1.59,0.4791238877,"MIBUS","4","F","C","3"
2.81,0.9993155373,"BUS","4","F","C","4"
1.76,0.7310061602,"SEDAN","2","F","E","3"
2.14,0.4490075291,"STNWG","2","F","D","3"
1.56,0.7091033539,"HBACK","2","F","F","2"
0.48,0.887063655,"HBACK","4","M","B","5"
0.95,0.257357974,"HBACK","3","M","B","1"
1.8,0.4982888433,"UTE","2","M","C","3"
1.33,0.1752224504,"STNWG","4","F","B","3"
4.56,0.5311430527,"STNWG","1","F","A","3"
0.58,0.2162902122,"SEDAN","4","M","B","2"
2.9,0.9691991786,"STNWG","3","F","A","2"
2.09,0.34770705,"STNWG","3","M","D","6"
2.31,0.0355920602,"HBACK","1","M","E","5"
1.74,0.6187542779,"SEDAN","2","F","B","1"
3.25,0.5448323066,"STNWG","1","F","A","3"
1.39,0.1889117043,"HBACK","1","F","C","6"
1.83,0.1368925394,"SEDAN","1","F","A","6"
0.99,0.7967145791,"HDTOP","4","F","C","2"
2.12,0.9555099247,"STNWG","4","M","E","2"
0.38,0.925393566,"HBACK","4","F","D","4"
0.91,0.5311430527,"SEDAN","3","M","B","3"
1.97,0.8678986995,"STNWG","2","F","A","6"
0.68,0.5366187543,"STNWG","4","F","B","1"
1.11,0.3285420945,"SEDAN","4","M","F","3"
1.57,0.5092402464,"SEDAN","2","F","A","3"
0.85,0.8514715948,"HBACK","3","F","B","1"
1.2,0.9363449692,"SEDAN","4","F","E","3"
2.54,0.2546201232,"STNWG","3","M","B","2"
2.67,0.6707734428,"SEDAN","1","M","C","1"
0.3,0.1095140315,"HBACK","4","F","B","2"
2.05,0.9117043121,"STNWG","4","M","E","5"
4.45,0.887063655,"STNWG","1","F","D","4"
1.86,0.3449691992,"SEDAN","1","F","C","2"
1.59,0.4709103354,"SEDAN","3","F","C","3"
1.52,0.9500342231,"SEDAN","3","F","D","6"
4.25,0.720054757,"STNWG","2","F","B","4"
2.04,0.6735112936,"STNWG","3","F","F","2"
3.71,0.9993155373,"STNWG","3","F","A","3"
4.67,0.5667351129,"STNWG","1","F","D","4"
3.28,0.4818617385,"STNWG","1","F","C","3"
6.14,0.0027378508,"STNWG","2","F","E","4"
1.6,0.6516084873,"SEDAN","2","F","A","4"
1.63,0.4490075291,"HBACK","2","F","B","3"
1.18,0.3969883641,"STNWG","4","F","C","2"
0.31,0.6406570842,"HBACK","4","F","C","4"
1.31,0.3175906913,"SEDAN","2","F","A","5"
0.89,0.7529089665,"HBACK","3","F","B","4"
1.8,0.7282683094,"SEDAN","2","F","B","4"
0.91,0.4818617385,"SEDAN","3","F","A","4"
3.08,0.6954140999,"STNWG","2","M","E","5"
3.71,0.7364818617,"STNWG","3","F","C","3"
2.63,0.7392197125,"STNWG","4","M","B","2"
1.37,0.6351813826,"HBACK","1","M","A","5"
2.56,0.7036276523,"SEDAN","2","F","A","4"
1.06,0.5886379192,"SEDAN","3","M","C","6"
1.97,0.1505817933,"STNWG","3","F","D","2"
3.66,0.7748117728,"STNWG","1","F","B","4"
3.2,0.4188911704,"SEDAN","2","M","B","4"
1.38,0.6269678302,"SEDAN","3","M","A","3"
1.45,0.1505817933,"TRUCK","4","F","D","4"
1.23,0.6680355921,"SEDAN","4","M","C","4"
1.6,0.977412731,"HBACK","2","F","F","2"
1.46,0.9691991786,"UTE","4","M","D","4"
2.16,0.5859000684,"SEDAN","2","M","C","2"
3.43,0.8733744011,"STNWG","3","M","F","4"
2.52,0.7556468172,"TRUCK","3","M","E","3"
1.01,0.476386037,"SEDAN","3","F","C","1"
0.64,0.9965776865,"HBACK","4","F","D","3"
2.79,0.9993155373,"TRUCK","3","M","E","3"
0.46,0.9445585216,"SEDAN","4","F","C","5"
1.13,0.3613963039,"SEDAN","3","F","A","2"
1.74,0.8405201916,"SEDAN","2","F","C","4"
3.3,0.643394935,"STNWG","2","F","F","2"
0.42,0.9062286105,"UTE","4","F","D","2"
2.33,0.6625598905,"STNWG","3","F","F","3"
1.57,0.424366872,"SEDAN","2","M","D","4"
2.25,0.2710472279,"HDTOP","2","M","C","3"
0.8,0.0876112252,"STNWG","4","F","C","3"
3.399,0.4818617385,"STNWG","1","M","E","6"
1.26,0.9993155373,"HBACK","2","F","C","2"
0.84,0.2245037645,"HBACK","3","F","E","4"
1.01,0.1642710472,"MIBUS","4","M","B","2"
0.62,0.9363449692,"STNWG","4","M","B","3"
1.2,0.3148528405,"SEDAN","3","F","A","2"
1.36,0.8021902806,"HBACK","2","M","A","3"
1.05,0.6762491444,"HBACK","3","F","B","3"
1.37,0.167008898,"SEDAN","3","F","B","3"
1.51,0.9746748802,"SEDAN","3","F","B","4"
0.44,0.1067761807,"HBACK","4","F","C","3"
0.72,0.7036276523,"HBACK","4","M","A","1"
2.57,0.810403833,"SEDAN","2","M","C","4"
1.75,0.2874743326,"SEDAN","2","F","D","1"
0.47,0.9993155373,"SEDAN","4","M","C","4"
1.02,0.0602327173,"SEDAN","3","M","A","6"
2.23,0.2409308693,"STNWG","3","F","D","4"
1.31,0.8624229979,"HBACK","1","F","B","4"
1.59,0.629705681,"COUPE","4","M","F","4"
2.47,0.8295687885,"SEDAN","1","M","A","5"
5.25,0.4517453799,"STNWG","1","M","A","2"
0.93,0.8651608487,"HBACK","3","F","C","1"
2.47,0.1971252567,"SEDAN","1","F","C","5"
1.36,0.9993155373,"HBACK","2","F","C","2"
0.85,0.3641341547,"HBACK","3","F","A","2"
1.36,0.9883641342,"SEDAN","3","M","F","5"
1.2,0.772073922,"SEDAN","3","F","C","2"
1.15,0.1943874059,"HBACK","3","F","A","2"
2.03,0.2546201232,"HBACK","1","F","B","2"
1.76,0.8952772074,"SEDAN","2","M","C","5"
1.77,0.6516084873,"SEDAN","2","F","A","3"
1.15,0.1943874059,"SEDAN","3","F","D","2"
2.6,0.7501711157,"MIBUS","3","M","F","3"
1.82,0.386036961,"SEDAN","2","F","B","5"
1.43,0.8213552361,"HBACK","2","F","B","1"
2.57,0.5859000684,"UTE","2","F","E","4"
1.799,0.3668720055,"SEDAN","1","M","D","5"
3.03,0.9034907598,"TRUCK","1","M","C","1"
1.33,0.5256673511,"STNWG","4","M","D","3"
1.5,0.0191649555,"HBACK","1","F","E","5"
0.85,0.6516084873,"HBACK","4","F","B","3"
0.8,0.3969883641,"HBACK","3","F","D","5"
1.52,0.7857631759,"HBACK","2","F","A","4"
0.45,0.3367556468,"HBACK","4","F","D","4"
3.7,0.1587953457,"STNWG","2","M","C","5"
1.47,0.5639972621,"HBACK","1","F","B","6"
3.97,0.6132785763,"STNWG","2","F","E","5"
1.74,0.8624229979,"SEDAN","2","F","B","5"
1.64,0.4900752909,"STNWG","4","M","D","2"
1.549,0.2245037645,"HBACK","1","M","A","4"
1.54,0.295687885,"HBACK","2","F","F","2"
0.39,0.925393566,"SEDAN","4","F","C","6"
1.27,0.1122518823,"HBACK","1","F","B","4"
2.13,0.1533196441,"TRUCK","3","M","D","4"
1.29,0.9308692676,"SEDAN","3","F","C","4"
5.6,0.4654346338,"STNWG","2","M","E","1"
1.82,0.900752909,"SEDAN","2","F","C","6"
5.236,0.7967145791,"STNWG","1","M","C","4"
0.45,0.1478439425,"SEDAN","4","M","C","5"
2.99,0.3942505133,"STNWG","3","M","D","2"
2.24,0.4928131417,"UTE","3","F","D","4"
1.35,0.643394935,"UTE","3","M","C","1"
