KIDS,AGE,INCOME,HOMEVAL,MARSTATUS,GENDER,EDUCATION,TRAVTIME,CARUSE,CARTYPE,CLMFREQ,MVRPTS,CARAGE,CLAIMFLAG
0,50,55172,176835,Yes,M,Bachelors,33,Commercial,Pickup,0,1,16,No
0,50,70135,0,No,M,Masters,5,Private,Minivan,0,0,13,Yes
0,34,0,0,No,F,HighSchool,58,Commercial,SUV,2,9,1,Yes
0,46,100790,0,No,F,Masters,34,Private,SportsCar,0,0,12,Yes
0,46,106711,312123,Yes,F,HighSchool,26,Commercial,SUV,3,0,10,No
0,39,97934,297260,No,M,Masters,30,Commercial,Van,0,3,12,Yes
0,43,53431,0,No,F,Bachelors,5,Private,SUV,1,5,12,Yes
0,40,58231,209820,Yes,M,Bachelors,20,Commercial,Pickup,0,0,13,No
0,51,62463,269190,Yes,F,Bachelors,37,Commercial,Minivan,3,0,1,No
0,44,0,70461,Yes,F,Masters,19,Private,SportsCar,2,1,13,No
0,32,0,107325,Yes,F,HighSchool,51,Private,SUV,0,0,1,No
0,42,124375,339138,Yes,M,Masters,47,Commercial,PanelTruck,2,4,8,No
0,37,61790,0,No,M,HighSchool,32,Commercial,Minivan,0,0,7,Yes
0,56,44259,183641,Yes,F,Masters,27,Private,SUV,0,0,11,No
0,31,53633,183242,No,F,HighSchool,46,Private,SUV,2,9,1,No
0,39,19016,173712,No,M,HighSchool,22,Commercial,Pickup,0,0,8,No
2,43,31939,133859,Yes,M,Lower,61,Private,Minivan,0,0,1,No
0,56,66868,204146,Yes,F,HighSchool,17,Private,Pickup,0,0,6,No
0,43,61852,176219,Yes,F,HighSchool,30,Commercial,SportsCar,0,0,1,No
2,41,64928,250830,Yes,F,Bachelors,34,Private,Pickup,0,0,10,No
0,38,77830,157793,Yes,F,HighSchool,58,Commercial,SUV,3,0,11,Yes
0,45,96599,306391,Yes,M,Bachelors,42,Private,Pickup,3,1,8,Yes
0,49,65659,0,No,M,Bachelors,24,Commercial,PanelTruck,1,5,13,Yes
0,52,54545,0,No,F,Bachelors,30,Private,SportsCar,1,0,10,No
0,51,103029,0,No,M,Masters,37,Private,Van,2,1,13,No
0,50,72930,275761,No,F,HighSchool,71,Commercial,SUV,0,0,1,No
0,48,81084,0,No,F,Bachelors,42,Private,SportsCar,1,4,9,Yes
0,38,88981,252797,No,M,Masters,19,Commercial,Van,2,0,17,Yes
0,53,10543,0,Yes,M,HighSchool,37,Commercial,PanelTruck,0,0,8,No
0,57,68350,222894,Yes,M,Bachelors,15,Commercial,Van,1,1,11,No
0,40,74053,0,No,M,Bachelors,44,Commercial,Pickup,3,0,14,No
0,50,34273,0,No,F,Lower,52,Private,Minivan,0,2,6,Yes
0,58,142170,381407,Yes,F,Masters,35,Commercial,Van,0,1,12,No
0,39,66525,228868,Yes,M,HighSchool,34,Commercial,Minivan,0,1,9,Yes
0,46,77946,225853,Yes,M,HighSchool,34,Commercial,Minivan,3,0,1,No
0,56,42834,146455,Yes,M,Bachelors,29,Commercial,PanelTruck,0,5,8,No
0,56,25891,127035,Yes,F,Bachelors,42,Private,SUV,3,0,1,No
0,27,166855,436711,Yes,M,Bachelors,71,Commercial,PanelTruck,0,3,6,No
0,57,98323,334600,Yes,F,Bachelors,21,Private,Minivan,0,0,11,No
0,37,45426,146780,Yes,F,Lower,19,Private,SUV,3,4,1,No
0,52,51446,194928,Yes,M,HighSchool,19,Private,Minivan,0,2,7,No
0,46,35384,210695,Yes,F,HighSchool,53,Commercial,SportsCar,0,5,12,No
0,54,90149,261569,Yes,F,Masters,17,Private,SUV,0,1,10,No
0,48,43996,210809,Yes,M,Lower,38,Commercial,PanelTruck,0,0,1,No
0,49,0,0,No,F,Bachelors,23,Private,SportsCar,0,1,8,No
0,51,83235,0,No,M,Masters,10,Commercial,PanelTruck,0,0,11,No
0,62,89562,255843,Yes,M,Masters,5,Private,SUV,0,0,20,No
0,22,0,53636,No,F,HighSchool,54,Private,SUV,0,0,1,Yes
0,50,62570,0,No,F,HighSchool,49,Private,Minivan,0,0,6,Yes
0,43,43574,0,No,F,HighSchool,21,Private,SportsCar,1,1,1,Yes
0,34,76847,0,No,M,Bachelors,34,Private,Minivan,0,2,8,Yes
0,37,101863,291191,No,M,Bachelors,43,Commercial,PanelTruck,0,0,5,No
0,52,11545,0,No,F,HighSchool,22,Private,SUV,0,3,1,Yes
0,34,88882,264963,Yes,F,Bachelors,5,Private,SUV,4,3,1,No
0,48,78323,223445,No,M,Masters,46,Private,Minivan,2,6,17,No
0,46,16369,129084,No,F,HighSchool,22,Private,SportsCar,0,0,9,No
0,44,51172,177812,Yes,F,Bachelors,52,Private,SUV,2,2,9,Yes
0,54,71530,0,No,F,Bachelors,50,Private,SUV,5,0,13,No
2,43,137103,0,No,F,Masters,29,Private,SportsCar,3,0,15,Yes
1,37,23048,132852,Yes,F,HighSchool,13,Commercial,Pickup,0,3,9,Yes
0,33,35263,169916,Yes,F,Lower,41,Commercial,Minivan,0,3,1,No
0,27,31168,122298,Yes,F,HighSchool,58,Commercial,Minivan,2,1,7,Yes
0,55,91433,273791,No,M,Masters,27,Private,Pickup,0,3,15,No
0,44,53483,191128,Yes,F,HighSchool,28,Commercial,PanelTruck,1,3,6,No
0,53,161395,412344,Yes,M,PhD,40,Private,Minivan,0,2,11,No
1,54,0,76992,Yes,F,Bachelors,13,Private,SUV,0,2,10,Yes
0,36,17663,134466,No,F,HighSchool,61,Private,SUV,0,0,6,No
0,29,26413,172043,Yes,F,HighSchool,29,Commercial,Pickup,0,1,1,Yes
0,47,30452,150468,Yes,M,Lower,34,Commercial,Van,0,0,8,No
0,47,10951,103160,Yes,F,Bachelors,37,Private,SUV,2,0,9,No
0,51,124550,330451,Yes,M,Masters,37,Private,Minivan,0,1,10,No
0,42,110335,263599,No,M,Masters,59,Private,Pickup,1,0,15,No
0,26,21443,116421,Yes,M,Lower,33,Private,Minivan,0,0,1,No
0,42,64019,249488,Yes,F,PhD,38,Private,Minivan,3,1,13,No
0,58,90672,0,No,M,Masters,43,Private,Pickup,2,0,12,No
0,42,46751,177328,Yes,F,Masters,30,Private,Minivan,0,0,14,No
0,35,0,0,Yes,M,HighSchool,5,Commercial,Minivan,3,0,1,No
0,58,73283,251025,Yes,M,Bachelors,37,Private,Minivan,0,0,1,No
0,25,66390,0,No,F,Bachelors,41,Commercial,SUV,2,1,10,Yes
0,16,11719,74994,Yes,M,HighSchool,51,Private,Minivan,0,2,11,Yes
0,55,12729,0,Yes,M,HighSchool,25,Commercial,Pickup,3,3,1,Yes
0,44,220722,583508,No,M,PhD,49,Private,Minivan,0,0,17,No
2,43,53073,213525,No,F,Masters,39,Private,Pickup,4,5,13,Yes
0,46,71855,0,No,F,HighSchool,64,Commercial,Van,0,0,1,No
0,46,76744,231484,No,F,Bachelors,62,Private,SUV,0,0,10,No
0,56,571,92586,Yes,M,Lower,41,Private,Pickup,0,1,6,No
0,51,35024,196320,Yes,F,Lower,38,Private,SUV,0,0,6,No
0,44,84015,0,No,M,HighSchool,45,Private,Minivan,2,0,9,No
0,44,62346,0,No,M,Masters,42,Private,Pickup,0,0,18,No
0,43,45416,146899,Yes,F,HighSchool,15,Commercial,SportsCar,0,3,6,Yes
0,53,32196,151510,Yes,M,Lower,11,Private,Pickup,0,2,1,No
0,41,66059,220811,No,M,Bachelors,29,Private,Minivan,0,3,10,No
0,52,43393,202835,Yes,F,HighSchool,23,Private,SUV,2,5,1,No
0,37,35738,138610,Yes,F,HighSchool,46,Private,SUV,0,1,1,Yes
0,53,90887,0,No,M,Bachelors,37,Commercial,Van,0,0,12,No
0,39,92264,0,No,F,Bachelors,53,Private,SportsCar,1,1,1,Yes
1,48,84042,263403,Yes,F,Masters,55,Private,SportsCar,1,2,20,Yes
0,53,44405,178233,Yes,F,HighSchool,24,Private,SportsCar,3,5,5,No
0,49,54691,198100,No,F,Masters,73,Commercial,Pickup,3,2,16,No
0,44,32317,0,No,M,HighSchool,68,Private,Minivan,1,8,1,Yes
0,33,0,0,No,M,Lower,49,Commercial,PanelTruck,0,0,11,Yes
0,52,100099,262480,No,F,Masters,35,Commercial,Pickup,3,1,19,Yes
0,35,19639,0,No,F,HighSchool,45,Private,Minivan,0,0,1,No
0,29,73842,0,No,F,HighSchool,25,Commercial,SportsCar,1,4,1,Yes
1,45,7696,0,Yes,M,Lower,43,Private,Pickup,0,0,1,No
0,44,43486,0,No,F,HighSchool,30,Commercial,SUV,0,0,10,No
0,31,71763,200268,Yes,M,Bachelors,14,Private,Minivan,2,3,8,No
0,50,37803,158257,Yes,M,HighSchool,18,Commercial,Van,0,0,1,No
2,39,18806,104081,Yes,M,Masters,25,Private,Minivan,1,0,16,Yes
0,49,106541,291795,No,F,Bachelors,26,Commercial,SUV,2,4,12,No
1,41,0,132571,Yes,F,Masters,21,Private,SportsCar,3,0,17,No
0,57,72611,0,No,M,Masters,44,Private,Minivan,0,0,16,No
0,56,49979,164936,Yes,F,Bachelors,22,Private,SUV,0,5,1,No
3,44,24197,0,No,F,HighSchool,44,Commercial,SportsCar,0,2,7,No
0,44,6591,65192,No,F,Lower,33,Private,SUV,0,2,1,No
0,55,6094,0,Yes,M,HighSchool,28,Commercial,PanelTruck,1,1,1,No
0,41,48835,249596,No,M,HighSchool,35,Commercial,Pickup,1,3,9,No
0,49,9444,0,No,M,HighSchool,33,Commercial,Pickup,2,4,7,Yes
0,39,12854,0,No,F,Lower,25,Commercial,SUV,1,3,8,Yes
0,45,64665,255595,Yes,M,HighSchool,48,Commercial,Van,0,0,1,No
0,43,116044,0,No,F,Bachelors,25,Private,SUV,0,0,1,No
0,47,153941,421045,Yes,F,PhD,41,Private,SportsCar,0,3,12,No
0,55,159826,444838,Yes,F,PhD,16,Private,SportsCar,0,0,9,No
0,44,148701,377122,Yes,M,Masters,20,Private,Minivan,0,3,15,No
0,57,100769,0,No,F,Bachelors,31,Private,SUV,1,4,12,Yes
0,47,143716,379399,Yes,F,PhD,23,Commercial,PanelTruck,0,2,16,No
0,46,3929,69208,Yes,F,PhD,56,Private,SUV,0,2,18,No
0,34,28088,121722,Yes,F,Lower,46,Private,SUV,0,2,1,No
0,47,62048,0,No,M,Lower,24,Private,Minivan,1,5,1,No
0,63,74789,0,No,F,Masters,37,Private,SUV,1,8,19,Yes
0,50,47902,0,No,F,Bachelors,38,Private,Pickup,1,4,7,No
0,32,17545,0,No,M,HighSchool,46,Commercial,Pickup,0,0,1,No
0,35,112952,309305,No,F,Masters,34,Private,SUV,0,1,19,No
0,47,0,94101,Yes,F,HighSchool,27,Commercial,Pickup,0,1,1,No
0,32,31275,118160,Yes,F,HighSchool,26,Private,SUV,0,0,1,Yes
2,45,27266,0,No,F,Lower,23,Private,SUV,0,5,6,Yes
0,53,95455,0,No,F,Bachelors,5,Private,Minivan,1,0,8,No
0,38,0,0,No,M,Bachelors,75,Commercial,Pickup,0,0,1,Yes
1,60,32175,0,No,M,Masters,5,Private,Minivan,1,1,16,No
0,33,86321,227138,No,M,Masters,17,Commercial,PanelTruck,2,0,24,Yes
0,51,30969,181779,Yes,M,HighSchool,40,Commercial,PanelTruck,4,3,8,Yes
0,43,159443,423784,Yes,M,Bachelors,20,Private,Van,1,3,5,No
1,41,65885,0,No,F,HighSchool,51,Commercial,SUV,0,2,8,Yes
0,52,64014,244863,Yes,M,Lower,33,Commercial,Pickup,3,1,5,Yes
0,44,42223,134918,Yes,F,HighSchool,24,Private,SUV,2,0,1,No
0,39,93339,288509,Yes,M,Bachelors,46,Commercial,PanelTruck,1,6,1,No
0,40,93249,293000,No,F,Masters,35,Private,Minivan,0,0,14,No
0,45,116603,339740,Yes,F,Masters,37,Private,Minivan,0,0,14,No
0,50,0,75386,Yes,M,PhD,23,Private,Minivan,2,4,22,No
1,57,119068,342788,No,M,PhD,60,Commercial,PanelTruck,4,2,12,Yes
0,53,25698,213856,Yes,F,Lower,25,Private,SUV,1,0,1,Yes
1,36,105674,0,No,F,Masters,5,Private,Pickup,0,1,13,No
0,36,16212,143697,Yes,F,Lower,29,Private,SUV,0,0,1,No
0,34,14769,104027,Yes,F,Lower,36,Private,SUV,0,3,1,No
0,64,96238,290724,Yes,M,Masters,40,Private,SUV,0,2,1,No
0,41,44972,128494,Yes,F,HighSchool,11,Private,SportsCar,0,6,1,No
0,44,178864,428679,No,F,Masters,43,Private,Pickup,0,0,15,No
0,47,220533,591993,Yes,M,PhD,35,Commercial,PanelTruck,0,0,19,No
0,39,91164,258261,Yes,M,Bachelors,46,Private,Minivan,0,1,10,No
0,61,0,0,No,M,HighSchool,29,Private,SUV,0,0,9,No
0,45,54667,204364,Yes,F,Masters,14,Private,SUV,0,3,13,No
0,55,0,0,Yes,M,Bachelors,43,Private,Pickup,0,0,10,No
0,44,33474,78982,Yes,M,HighSchool,23,Private,Pickup,1,1,1,No
0,33,0,0,No,F,HighSchool,31,Private,SportsCar,2,1,10,No
0,50,199653,491482,Yes,F,Masters,21,Commercial,Pickup,0,0,19,No
0,41,0,68224,No,F,Lower,44,Private,SUV,0,0,5,No
0,48,11515,0,Yes,M,HighSchool,20,Private,Minivan,0,2,1,Yes
0,42,60522,0,No,F,HighSchool,27,Private,SportsCar,1,0,7,Yes
0,46,73872,245878,Yes,F,Masters,43,Private,SportsCar,0,0,16,No
0,49,1545,0,No,F,Lower,54,Private,SUV,0,0,6,No
0,31,9961,94727,Yes,F,Lower,53,Private,SUV,0,0,4,No
0,58,98263,296689,Yes,F,Masters,27,Private,Van,1,7,21,No
0,54,59291,0,No,M,Lower,5,Private,Minivan,1,6,1,No
0,57,81767,308350,Yes,F,HighSchool,30,Commercial,SUV,0,0,7,Yes
0,39,33893,210190,Yes,F,Lower,39,Private,SUV,2,7,1,No
0,49,93202,285990,Yes,F,Masters,30,Private,SUV,0,0,14,No
0,46,85479,260410,Yes,M,HighSchool,54,Commercial,Pickup,0,1,1,No
0,51,55037,215748,Yes,M,Masters,24,Private,Pickup,0,0,10,No
0,44,116327,0,No,F,Masters,47,Private,SUV,3,0,12,No
1,42,49120,197752,No,F,Bachelors,37,Private,SUV,1,2,9,No
0,41,97700,0,No,F,Bachelors,43,Private,Pickup,0,0,6,No
0,46,82398,235439,Yes,M,Bachelors,19,Private,Minivan,0,3,15,No
0,34,33538,0,No,M,Lower,29,Private,Minivan,2,2,1,Yes
0,37,36217,186385,No,F,HighSchool,57,Commercial,Minivan,0,0,1,Yes
0,41,146370,381878,Yes,M,HighSchool,34,Private,Minivan,0,0,1,No
2,37,45282,170166,No,F,Lower,50,Private,SportsCar,1,4,1,Yes
0,51,27450,115618,Yes,M,HighSchool,40,Private,Minivan,0,1,1,No
1,43,72357,288115,Yes,M,Bachelors,40,Commercial,Minivan,0,0,7,No
0,46,24276,107542,Yes,M,HighSchool,28,Private,Pickup,0,0,1,No
0,49,35867,149919,No,F,HighSchool,46,Private,SUV,0,0,6,No
0,49,25738,0,No,M,Lower,28,Private,Minivan,1,0,6,No
0,49,115666,0,No,F,Masters,17,Private,Minivan,0,1,12,No
0,55,35594,166691,No,F,Bachelors,43,Private,Pickup,3,1,7,No
0,55,73246,252432,Yes,F,Masters,12,Private,SUV,0,2,14,No
0,51,69554,239699,Yes,M,Bachelors,50,Commercial,Pickup,0,2,10,No
0,61,51428,242717,Yes,M,Lower,8,Private,SportsCar,1,4,1,No
0,47,29630,137970,No,M,Bachelors,27,Commercial,Van,0,2,6,No
0,33,40205,0,No,F,HighSchool,33,Private,SportsCar,1,4,9,No
1,43,77437,218079,Yes,F,Bachelors,27,Commercial,SUV,1,5,10,Yes
0,41,11124,91506,Yes,F,HighSchool,22,Private,SportsCar,2,0,1,No
0,59,131919,328571,Yes,F,Bachelors,27,Commercial,SUV,0,0,6,No
0,50,93034,273493,No,F,Masters,30,Private,SportsCar,2,0,19,No
0,47,28107,0,No,F,HighSchool,58,Private,SportsCar,1,3,9,Yes
0,44,92582,0,No,F,Masters,27,Private,SUV,1,3,11,No
0,38,133913,0,No,M,PhD,40,Private,Van,0,0,18,No
0,50,73277,205265,No,F,HighSchool,41,Commercial,SUV,2,4,9,Yes
1,39,5538,78372,Yes,F,Bachelors,49,Private,SportsCar,1,0,7,Yes
0,38,146981,384011,Yes,F,Bachelors,46,Private,Pickup,0,0,6,No
0,53,72537,0,No,M,Bachelors,23,Commercial,Van,0,3,1,Yes
0,45,0,98716,Yes,F,HighSchool,34,Private,SUV,2,8,7,Yes
0,56,1336,108929,No,M,Masters,18,Private,Minivan,0,2,12,No
0,50,0,0,Yes,F,Lower,27,Private,SportsCar,3,6,7,Yes
2,45,34890,168229,Yes,M,HighSchool,42,Private,Minivan,3,2,1,No
0,53,64513,204500,Yes,M,Bachelors,35,Commercial,Minivan,0,0,8,No
0,45,26627,130959,Yes,F,Lower,67,Private,SUV,0,0,1,No
0,61,121688,378194,Yes,F,Masters,63,Private,SportsCar,0,0,7,No
0,60,67349,0,No,M,PhD,14,Private,Minivan,2,3,18,No
0,35,10994,103798,Yes,M,Lower,38,Private,Pickup,0,0,3,No
0,31,26520,154493,Yes,M,Bachelors,62,Commercial,Minivan,0,2,5,No
0,50,73308,240645,No,M,Masters,38,Private,Van,0,2,19,No
0,43,35647,194536,Yes,F,HighSchool,58,Private,SUV,0,0,8,No
0,41,33623,158987,Yes,F,HighSchool,43,Private,SUV,1,3,5,No
0,48,32256,175861,Yes,F,HighSchool,38,Private,Minivan,0,1,5,No
0,54,19394,158811,Yes,M,Masters,51,Private,Pickup,0,0,9,No
1,45,80127,223205,Yes,F,Bachelors,48,Private,SportsCar,1,3,9,Yes
0,42,47836,175242,Yes,F,Bachelors,34,Private,SUV,3,3,9,No
1,40,2660,0,Yes,M,Lower,48,Private,Pickup,0,3,6,No
0,39,16851,150516,Yes,M,HighSchool,43,Commercial,Pickup,0,1,1,No
0,47,76811,243367,Yes,F,HighSchool,56,Private,SportsCar,0,0,8,No
0,57,76123,265089,Yes,M,Masters,31,Private,Van,3,2,5,No
0,44,91785,288497,Yes,F,Bachelors,35,Private,Van,0,0,8,No
1,41,58963,214655,Yes,M,Masters,25,Private,Van,1,1,11,No
0,58,70745,237422,No,M,Bachelors,15,Commercial,Van,0,3,15,Yes
0,45,22860,0,No,M,Lower,32,Commercial,Pickup,2,1,1,Yes
0,40,50537,193855,Yes,F,HighSchool,39,Commercial,Van,1,2,8,Yes
2,38,43476,156267,No,F,HighSchool,37,Commercial,SUV,2,0,1,Yes
0,45,57365,226671,No,M,Bachelors,17,Commercial,Van,0,0,1,No
0,59,52356,0,No,M,Lower,84,Private,Minivan,1,5,7,No
0,31,44120,0,No,M,HighSchool,12,Commercial,Pickup,0,0,1,No
0,46,35995,0,No,M,Masters,58,Commercial,Pickup,0,0,12,Yes
0,41,211617,524149,Yes,F,PhD,19,Private,Pickup,0,2,22,No
0,48,24601,128982,No,M,PhD,21,Commercial,Pickup,0,1,10,Yes
0,57,51737,167419,Yes,F,HighSchool,56,Private,SUV,0,1,11,No
0,53,59781,246460,Yes,F,Bachelors,50,Private,SUV,0,2,1,No
0,50,68517,0,No,M,Masters,52,Commercial,PanelTruck,0,0,12,Yes
0,36,7585,75925,Yes,M,Lower,5,Private,Minivan,2,7,1,No
0,47,48776,187090,Yes,F,HighSchool,5,Commercial,SUV,0,2,1,No
0,50,62494,210162,Yes,M,HighSchool,14,Private,Minivan,0,2,1,No
0,45,39089,206898,Yes,M,HighSchool,35,Private,Minivan,2,2,6,No
0,49,75610,252298,No,F,Masters,14,Private,SUV,0,0,11,No
3,47,30835,141710,Yes,M,Lower,15,Private,SUV,0,1,1,No
0,64,76552,229237,Yes,F,Masters,26,Private,SportsCar,0,0,9,No
1,40,61057,195866,Yes,M,Bachelors,31,Commercial,Minivan,0,1,6,No
0,35,26625,0,No,F,HighSchool,33,Private,SUV,0,3,10,No
0,54,88233,260694,Yes,M,Masters,27,Private,Van,0,0,15,No
0,47,19779,96107,No,M,Lower,50,Commercial,PanelTruck,0,2,1,Yes
0,53,169926,442348,Yes,F,PhD,49,Private,SUV,0,0,1,No
0,40,0,92488,No,F,HighSchool,28,Private,SportsCar,0,3,6,No
0,48,57529,202840,Yes,F,Bachelors,82,Commercial,SUV,0,2,11,No
0,39,24062,149083,Yes,F,Lower,36,Private,SportsCar,0,2,3,Yes
0,42,28341,124838,Yes,M,Lower,45,Commercial,Pickup,3,7,1,Yes
0,33,9530,0,Yes,F,HighSchool,25,Private,SUV,3,5,9,No
0,42,200928,513817,Yes,M,PhD,25,Private,Minivan,0,0,14,No
0,38,30735,136298,Yes,F,Lower,15,Private,SUV,0,2,4,No
0,50,53210,0,No,M,HighSchool,33,Commercial,PanelTruck,1,10,8,Yes
0,30,44609,193747,No,F,Lower,24,Private,SportsCar,0,0,1,Yes
0,39,104023,323456,Yes,M,Masters,59,Private,Pickup,2,1,1,No
0,33,23953,0,No,F,HighSchool,39,Private,SUV,1,2,8,Yes
0,32,52466,187881,Yes,M,Bachelors,27,Commercial,Pickup,3,3,10,Yes
0,40,44431,178105,Yes,F,HighSchool,47,Private,SUV,0,1,6,Yes
0,50,58628,0,No,M,Masters,14,Private,Minivan,0,0,15,Yes
0,43,68350,204797,Yes,F,Masters,36,Private,SUV,0,0,13,No
0,59,40878,247147,Yes,M,HighSchool,11,Private,Van,0,1,1,No
1,41,65885,0,No,F,HighSchool,51,Commercial,SUV,0,4,8,Yes
0,50,64934,235719,Yes,M,Bachelors,28,Commercial,PanelTruck,2,3,6,No
1,37,0,96897,Yes,F,Bachelors,48,Private,SportsCar,0,0,12,No
0,49,61790,206446,No,F,Bachelors,51,Private,SUV,0,0,15,Yes
0,47,20300,137480,Yes,F,HighSchool,37,Private,SportsCar,0,0,8,No
0,52,81849,273961,Yes,F,HighSchool,56,Commercial,SUV,3,6,1,Yes
0,51,81743,0,No,M,Bachelors,37,Commercial,Minivan,3,5,10,No
0,30,56253,142627,Yes,M,Bachelors,9,Commercial,Pickup,1,5,13,No
0,47,114748,289437,Yes,F,HighSchool,34,Commercial,Minivan,0,0,10,No
0,43,40754,160597,Yes,M,Bachelors,21,Commercial,Pickup,0,2,9,Yes
2,60,8287,160005,Yes,F,Bachelors,63,Private,Minivan,4,0,8,No
0,56,40355,192566,No,M,HighSchool,10,Commercial,Minivan,0,0,1,Yes
0,52,125625,313727,Yes,F,Bachelors,15,Private,Minivan,0,4,10,No
0,35,4457,0,No,M,HighSchool,18,Private,Minivan,0,4,1,Yes
0,45,29805,179666,Yes,M,Lower,23,Private,Minivan,3,7,1,No
0,57,192297,488216,Yes,M,PhD,53,Commercial,PanelTruck,1,3,21,No
0,48,117338,331818,Yes,M,PhD,12,Commercial,PanelTruck,0,0,20,No
1,44,57123,200468,Yes,F,HighSchool,5,Commercial,Minivan,0,0,1,No
0,50,33575,175923,Yes,M,HighSchool,44,Commercial,Minivan,1,0,7,Yes
0,59,43118,173745,Yes,F,HighSchool,22,Commercial,SportsCar,0,4,9,No
0,49,104691,271132,No,M,Bachelors,14,Commercial,PanelTruck,1,7,1,No
1,48,12981,142714,No,F,Masters,40,Private,SportsCar,2,5,14,Yes
0,49,0,0,No,F,Bachelors,52,Private,SUV,0,5,9,Yes
0,41,87333,293661,Yes,F,HighSchool,35,Commercial,SUV,1,1,1,Yes
0,44,27222,0,No,M,Lower,25,Commercial,Pickup,0,1,1,Yes
0,55,0,135832,Yes,F,HighSchool,5,Private,Pickup,2,0,1,No
0,30,112687,292964,No,M,HighSchool,24,Private,Minivan,0,0,1,Yes
0,49,61068,0,No,M,HighSchool,21,Private,Minivan,0,0,1,Yes
0,38,71263,193720,Yes,F,Bachelors,34,Commercial,SUV,1,0,9,Yes
0,50,87083,0,No,M,Masters,47,Private,Van,0,4,11,No
0,44,97624,285242,Yes,F,Masters,53,Private,SUV,2,0,7,No
0,43,50491,240774,Yes,M,Masters,57,Commercial,Van,0,0,10,No
1,42,9950,0,Yes,F,HighSchool,37,Private,SUV,0,0,1,No
0,33,3068,92992,Yes,F,HighSchool,35,Private,SUV,0,0,7,Yes
0,28,0,0,Yes,F,Lower,29,Private,SUV,2,8,5,No
0,53,30012,0,No,F,Masters,17,Private,Minivan,0,0,15,No
2,43,98429,260696,Yes,F,HighSchool,35,Commercial,SUV,0,0,7,No
0,41,49094,212215,Yes,F,HighSchool,28,Commercial,SUV,1,0,1,No
1,42,42891,197173,Yes,F,HighSchool,26,Private,SUV,2,0,6,Yes
0,47,0,56266,Yes,F,Bachelors,32,Private,SUV,0,0,1,No
2,41,17321,109835,Yes,F,Lower,24,Private,SportsCar,0,3,1,No
1,40,50779,157121,No,M,Bachelors,13,Private,Van,0,0,13,No
0,22,5442,0,Yes,M,Bachelors,46,Commercial,Minivan,2,6,1,Yes
0,40,78658,236005,No,F,Masters,69,Private,Pickup,0,1,15,No
0,53,30699,0,No,M,Bachelors,42,Commercial,PanelTruck,2,5,13,No
0,40,38416,127952,Yes,F,HighSchool,42,Private,SportsCar,0,0,1,No
0,46,130464,362541,No,F,HighSchool,37,Private,SUV,2,4,1,No
0,36,115701,0,No,M,Bachelors,37,Commercial,PanelTruck,0,0,1,No
0,53,0,0,Yes,F,HighSchool,31,Commercial,Minivan,2,7,4,Yes
0,38,74705,217457,No,F,Bachelors,14,Private,Minivan,0,1,3,No
0,35,85430,0,No,F,Bachelors,14,Commercial,SUV,2,2,1,Yes
0,37,55341,180901,Yes,F,Masters,46,Private,SUV,1,0,17,No
0,33,119869,0,No,F,Lower,48,Commercial,Pickup,1,5,1,Yes
0,30,39710,173759,Yes,M,HighSchool,32,Commercial,Van,0,0,10,Yes
1,39,55220,127926,Yes,F,Bachelors,66,Private,SUV,0,2,10,No
0,38,33151,184852,Yes,F,Bachelors,31,Private,SUV,0,0,9,No
0,49,68593,224750,Yes,F,HighSchool,29,Commercial,SUV,0,1,1,No
0,48,35343,193912,Yes,M,HighSchool,8,Commercial,Minivan,0,1,1,No
0,41,104001,0,No,M,Masters,9,Commercial,Pickup,0,2,14,No
0,55,81427,0,No,F,Masters,7,Private,Pickup,2,2,17,Yes
0,51,57782,187295,Yes,F,HighSchool,26,Commercial,Pickup,0,1,6,Yes
0,27,14461,108046,Yes,F,HighSchool,30,Private,SUV,0,2,1,Yes
0,52,44432,149078,No,M,Masters,22,Private,Van,0,0,13,No
0,43,45355,151271,Yes,F,Lower,12,Private,SUV,0,0,1,No
0,52,106218,323804,Yes,F,Masters,47,Private,SUV,0,0,12,No
0,44,16800,136818,Yes,F,Lower,47,Private,SUV,0,0,5,No
0,43,0,0,No,F,Masters,32,Private,SportsCar,1,6,13,No
0,41,29439,138922,Yes,F,Lower,41,Private,SUV,0,0,1,No
1,40,33150,146180,Yes,M,HighSchool,23,Commercial,Van,0,0,1,No
0,46,64800,221460,Yes,M,Bachelors,26,Private,Minivan,0,2,11,No
0,51,47936,209337,Yes,M,Bachelors,41,Private,Pickup,0,0,10,No
0,51,37611,153346,Yes,F,HighSchool,23,Private,SportsCar,0,0,6,No
0,39,33570,189197,No,M,Bachelors,44,Private,Pickup,0,4,11,Yes
0,39,35366,166481,Yes,F,HighSchool,30,Private,SportsCar,0,0,9,No
0,33,14277,109348,Yes,F,Lower,34,Private,SUV,3,3,5,No
0,41,0,0,Yes,F,Bachelors,40,Commercial,SUV,2,5,5,No
0,45,55983,0,No,F,Bachelors,31,Private,SportsCar,0,0,10,No
0,61,23111,198141,No,F,HighSchool,40,Private,SportsCar,0,5,1,Yes
0,38,22746,192479,Yes,F,Bachelors,5,Private,Minivan,0,0,6,No
0,34,23571,0,No,M,HighSchool,35,Commercial,Pickup,0,0,7,No
2,59,134778,404248,Yes,M,Masters,41,Commercial,PanelTruck,0,3,16,Yes
1,41,32057,166326,Yes,F,HighSchool,20,Private,SUV,0,0,1,No
